bundle	material	prop	tex_pathid	tex_name	scale_x	scale_y	off_x	off_y
charactermodmaterials_assets_mpu5_sdr1_967ce1c5ebebded7f582a29c29a54f43.bundle	MPU5_sdr 1	_MainTex	6662852319149420265	JPC Veteran AOR1_MPU5_sdr_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdr1_967ce1c5ebebded7f582a29c29a54f43.bundle	MPU5_sdr 1	_MaskMap	-5002392505668254765	mpu5mc	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdr1_967ce1c5ebebded7f582a29c29a54f43.bundle	MPU5_sdr 1	_NormalMap	-4293714145997473024	MPU5_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdr_913f232ef4fbc913a7cbad5454d80b06.bundle	MPU5_sdr	_BaseColorMap	-7859709802132517602	MPU5_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdr_913f232ef4fbc913a7cbad5454d80b06.bundle	MPU5_sdr	_MainTex	-7859709802132517602	MPU5_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdr_913f232ef4fbc913a7cbad5454d80b06.bundle	MPU5_sdr	_MaskMap	-5002392505668254765	mpu5mc	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdr_913f232ef4fbc913a7cbad5454d80b06.bundle	MPU5_sdr	_NormalMap	-4293714145997473024	MPU5_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkataks_57313c1faff30ad94d56981ec4c25f51.bundle	MPU5_sdr blk ataks	_BaseColorMap	-9168868910651185208	MPU5_BaseColor_BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkataks_57313c1faff30ad94d56981ec4c25f51.bundle	MPU5_sdr blk ataks	_MainTex	-9168868910651185208	MPU5_BaseColor_BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkataks_57313c1faff30ad94d56981ec4c25f51.bundle	MPU5_sdr blk ataks	_MaskMap	-5002392505668254765	mpu5mc	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkataks_57313c1faff30ad94d56981ec4c25f51.bundle	MPU5_sdr blk ataks	_NormalMap	-4293714145997473024	MPU5_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkradio_c963416245eb52b24916054013174fb6.bundle	MPU5_sdr blk  radio	_BaseColorMap	-2793745509907962673	MPU5_Pouch_MPU5_sdr_blk_ataks_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkradio_c963416245eb52b24916054013174fb6.bundle	MPU5_sdr blk  radio	_MainTex	-2793745509907962673	MPU5_Pouch_MPU5_sdr_blk_ataks_BaseMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkradio_c963416245eb52b24916054013174fb6.bundle	MPU5_sdr blk  radio	_MaskMap	-5002392505668254765	mpu5mc	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkradio_c963416245eb52b24916054013174fb6.bundle	MPU5_sdr blk  radio	_NormalMap	-4293714145997473024	MPU5_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkvet_0d5285568e33ae625962113e8ff9edde.bundle	MPU5_sdr blk vet	_BaseColorMap	-4129860320497381151	JPC Veteran AOR1_MPU5_sdr_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkvet_0d5285568e33ae625962113e8ff9edde.bundle	MPU5_sdr blk vet	_MainTex	-4129860320497381151	JPC Veteran AOR1_MPU5_sdr_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkvet_0d5285568e33ae625962113e8ff9edde.bundle	MPU5_sdr blk vet	_MaskMap	-5002392505668254765	mpu5mc	1.0	1.0	0.0	0.0
charactermodmaterials_assets_mpu5_sdrblkvet_0d5285568e33ae625962113e8ff9edde.bundle	MPU5_sdr blk vet	_NormalMap	-4293714145997473024	MPU5_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_msa1_6ca48fdab368252e246f084324dfd7d5.bundle	MSA1	_BaseColorMap	-6148341634770060345	MSA_Sordin_AlbedoTransparency	1.0	1.0	0.0	0.0
charactermodmaterials_assets_msa1_6ca48fdab368252e246f084324dfd7d5.bundle	MSA1	_MainTex	-6148341634770060345	MSA_Sordin_AlbedoTransparency	1.0	1.0	0.0	0.0
charactermodmaterials_assets_msa1_6ca48fdab368252e246f084324dfd7d5.bundle	MSA1	_MaskMap	-4684766884909246150	MSA1_MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_msa1_6ca48fdab368252e246f084324dfd7d5.bundle	MSA1	_NormalMap	-7275256076595374009	MSA_Sordin_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nikkkooooooootirz_20c521f1cda88d088c7648a9498e158b.bundle	nikkkooooooootirz	_BaseColorMap	7953334548644539499	NikoOrtiz	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nikkkooooooootirz_20c521f1cda88d088c7648a9498e158b.bundle	nikkkooooooootirz	_MainTex	7953334548644539499	NikoOrtiz	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nikkkooooooootirz_20c521f1cda88d088c7648a9498e158b.bundle	nikkkooooooootirz	_NormalMap	6330700839839410168	PatchesL_T_Patches_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgaor2_7dc2ce16ceb6fcbdeca82763cc54ff84.bundle	NVG AOR2	_BaseColorMap	-1115208583950200985	NVG AOR2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgaor2_7dc2ce16ceb6fcbdeca82763cc54ff84.bundle	NVG AOR2	_MaskMap	6964130965175678490	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgaor2_7dc2ce16ceb6fcbdeca82763cc54ff84.bundle	NVG AOR2	_NormalMap	8246144435306044021	Pouch_Ferro_NVG_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgblk_a916e59d0f9891c22463c1d23c494b16.bundle	NVG BLK	_BaseColorMap	-4931258277820481853	NVG BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgblk_a916e59d0f9891c22463c1d23c494b16.bundle	NVG BLK	_MaskMap	6964130965175678490	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgblk_a916e59d0f9891c22463c1d23c494b16.bundle	NVG BLK	_NormalMap	8246144435306044021	Pouch_Ferro_NVG_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvggray_303033e64bbf5aeb0659db0911bf93a5.bundle	NVG GRAY	_BaseColorMap	-7750192713425962467	NVG GRAY	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvggray_303033e64bbf5aeb0659db0911bf93a5.bundle	NVG GRAY	_MaskMap	6964130965175678490	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvggray_303033e64bbf5aeb0659db0911bf93a5.bundle	NVG GRAY	_NormalMap	8246144435306044021	Pouch_Ferro_NVG_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgm81_b39e3fd4bae4f81a549d7eca944c0325.bundle	NVG M81	_BaseColorMap	151432024557824172	NVG M81	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgm81_b39e3fd4bae4f81a549d7eca944c0325.bundle	NVG M81	_MaskMap	6964130965175678490	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgm81_b39e3fd4bae4f81a549d7eca944c0325.bundle	NVG M81	_NormalMap	8246144435306044021	Pouch_Ferro_NVG_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgmcb_f8dff8643d725630ba6d702a9bf5b300.bundle	NVG MCB	_BaseColorMap	-945045715960798458	NVG MCB	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgmcb_f8dff8643d725630ba6d702a9bf5b300.bundle	NVG MCB	_MaskMap	6964130965175678490	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgmcb_f8dff8643d725630ba6d702a9bf5b300.bundle	NVG MCB	_NormalMap	8246144435306044021	Pouch_Ferro_NVG_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgod_938cedf3e134973fd96e33e44f8dd7a0.bundle	NVG OD	_BaseColorMap	-4283863458196948735	NVG OD	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgod_938cedf3e134973fd96e33e44f8dd7a0.bundle	NVG OD	_MaskMap	6964130965175678490	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_nvgod_938cedf3e134973fd96e33e44f8dd7a0.bundle	NVG OD	_NormalMap	8246144435306044021	Pouch_Ferro_NVG_OCP_OpenGL_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_odgreenstrap_fa68df21a64b48c9096fbae92b0825c7.bundle	OD Green Strap	_BaseColorMap	4855619427486854047	gunfighter_MI_Holster_Safariland_63540DO_Strap_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_odgreenstrap_fa68df21a64b48c9096fbae92b0825c7.bundle	OD Green Strap	_MaskMap	-4459169691377000061	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_odgreenstrap_fa68df21a64b48c9096fbae92b0825c7.bundle	OD Green Strap	_NormalMap	1456324327485166873	Holster_Safariland_63540DO_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pataflannelblk_522142520551c8686fa90acb4268d9fc.bundle	PataFlannel BLK	_BaseColorMap	-5746697056673837380	PataFlannel_blk	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pataflannelblk_522142520551c8686fa90acb4268d9fc.bundle	PataFlannel BLK	_MaskMap	-1911976820790688752	PatagoniaMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pataflannelblk_522142520551c8686fa90acb4268d9fc.bundle	PataFlannel BLK	_NormalMap	1817154556104368367	patago_MI_Jacket_Patagonia_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pataflannelred_ad912da7e4a838d1841c6f6b7ae907f7.bundle	PataFlannel RED	_BaseColorMap	-7755304710233343058	PataFlannel_red	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pataflannelred_ad912da7e4a838d1841c6f6b7ae907f7.bundle	PataFlannel RED	_MaskMap	-1911976820790688752	PatagoniaMask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pataflannelred_ad912da7e4a838d1841c6f6b7ae907f7.bundle	PataFlannel RED	_NormalMap	1817154556104368367	patago_MI_Jacket_Patagonia_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_patch_3dma_sdr1_9da105e96b0ad4db5c5fe1d4a310b6ed.bundle	Patch_3DMA_sdr 1	_BaseColorMap	-299951174657477897	Patch_3DMA_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_patch_3dma_sdr1_9da105e96b0ad4db5c5fe1d4a310b6ed.bundle	Patch_3DMA_sdr 1	_MainTex	-299951174657477897	Patch_3DMA_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_patch_3dma_sdr1_9da105e96b0ad4db5c5fe1d4a310b6ed.bundle	Patch_3DMA_sdr 1	_NormalMap	-4786690809976567192	Patch_3DMA_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_patchgoldensq_de882d5fe50d994f7502e69fc5ed15f3.bundle	Patch Golden SQ	_BaseColorMap	-8454577256001374116	Patch_Golden_SQ_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_patchgoldensq_de882d5fe50d994f7502e69fc5ed15f3.bundle	Patch Golden SQ	_MainTex	-8454577256001374116	Patch_Golden_SQ_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_patchgoldensq_de882d5fe50d994f7502e69fc5ed15f3.bundle	Patch Golden SQ	_NormalMap	-1071798069519094240	Patch_Golden_SQ_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pbr_miscellaneous_01_73c5eda742809ea63b2331a828fc3398.bundle	PBR_Miscellaneous_01	_BaseColorMap	-8778405584060842548	Miscellaneous_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pbr_miscellaneous_01_73c5eda742809ea63b2331a828fc3398.bundle	PBR_Miscellaneous_01	_MainTex	-8778405584060842548	Miscellaneous_BaseColor	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pbr_miscellaneous_01_73c5eda742809ea63b2331a828fc3398.bundle	PBR_Miscellaneous_01	_MaskMap	7272576011957539320	pbr_misc mask	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pbr_miscellaneous_01_73c5eda742809ea63b2331a828fc3398.bundle	PBR_Miscellaneous_01	_NormalMap	-7593294841246823107	Miscellaneous_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor11_c25a8d2890f3a3d80dc3cdc2d11a9837.bundle	Pistol AOR1	_BaseColorMap	454625464045556858	Pistol AOR1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor11_c25a8d2890f3a3d80dc3cdc2d11a9837.bundle	Pistol AOR1	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor11_c25a8d2890f3a3d80dc3cdc2d11a9837.bundle	Pistol AOR1	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor1_712f8f73d248fbd4e0ae190cf2f29ce6.bundle	Pistol AOR1	_BaseColorMap	-5418561289324198345	Pistol AOR1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor1_712f8f73d248fbd4e0ae190cf2f29ce6.bundle	Pistol AOR1	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor1_712f8f73d248fbd4e0ae190cf2f29ce6.bundle	Pistol AOR1	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor21_b5e21ba3ce643abb87909b5cde86888c.bundle	Pistol AOR2	_BaseColorMap	7758646979008388090	Pistol AOR2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor21_b5e21ba3ce643abb87909b5cde86888c.bundle	Pistol AOR2	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor21_b5e21ba3ce643abb87909b5cde86888c.bundle	Pistol AOR2	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor2_93f1a3397e531f47c763df9fe8dc95aa.bundle	Pistol AOR2	_BaseColorMap	8726686593356151977	Pistol AOR2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor2_93f1a3397e531f47c763df9fe8dc95aa.bundle	Pistol AOR2	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolaor2_93f1a3397e531f47c763df9fe8dc95aa.bundle	Pistol AOR2	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolblk1_b0d0149eacc3eb5ac859f1c3a34bf17f.bundle	Pistol BLK	_BaseColorMap	458347646946123480	Pistol BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolblk1_b0d0149eacc3eb5ac859f1c3a34bf17f.bundle	Pistol BLK	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolblk1_b0d0149eacc3eb5ac859f1c3a34bf17f.bundle	Pistol BLK	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolblk_8200ee0653acbff119da4d56f8ce09dc.bundle	Pistol BLK	_BaseColorMap	7289708540864645628	Pistol BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolblk_8200ee0653acbff119da4d56f8ce09dc.bundle	Pistol BLK	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolblk_8200ee0653acbff119da4d56f8ce09dc.bundle	Pistol BLK	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoubleblk_d52f386c258066b6c64087e355403750.bundle	Pistol Double BLK	_BaseColorMap	2326239401394133747	Pistol Double BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoubleblk_d52f386c258066b6c64087e355403750.bundle	Pistol Double BLK	_MaskMap	-4850252944867878275	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoubleblk_d52f386c258066b6c64087e355403750.bundle	Pistol Double BLK	_NormalMap	-2321223330858376906	Pouch_GBRS_Pistol_Double_Coyote_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoublegray_b3a5b1e5415c0089f1901479a68abd13.bundle	Pistol Double GRAY	_BaseColorMap	-1179043112809566714	Pistol Double GRAY	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoublegray_b3a5b1e5415c0089f1901479a68abd13.bundle	Pistol Double GRAY	_MaskMap	-4850252944867878275	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoublegray_b3a5b1e5415c0089f1901479a68abd13.bundle	Pistol Double GRAY	_NormalMap	-2321223330858376906	Pouch_GBRS_Pistol_Double_Coyote_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoublemcb_ec705c30dda8c379432da401335bc74b.bundle	Pistol Double MCB	_BaseColorMap	7276773994086103402	Pistol Double MCB	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoublemcb_ec705c30dda8c379432da401335bc74b.bundle	Pistol Double MCB	_MaskMap	-4850252944867878275	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoublemcb_ec705c30dda8c379432da401335bc74b.bundle	Pistol Double MCB	_NormalMap	-2321223330858376906	Pouch_GBRS_Pistol_Double_Coyote_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoubleod_c3eb6e5836386aaa4481ad5709828f31.bundle	Pistol Double OD	_BaseColorMap	4283660456270962781	Pistol Double OD	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoubleod_c3eb6e5836386aaa4481ad5709828f31.bundle	Pistol Double OD	_MaskMap	-4850252944867878275	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistoldoubleod_c3eb6e5836386aaa4481ad5709828f31.bundle	Pistol Double OD	_NormalMap	-2321223330858376906	Pouch_GBRS_Pistol_Double_Coyote_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolgray1_dec98ad129c00e410639965a57941f47.bundle	Pistol GRAY	_BaseColorMap	-2520696195905765003	Pistol GRAY	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolgray1_dec98ad129c00e410639965a57941f47.bundle	Pistol GRAY	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolgray1_dec98ad129c00e410639965a57941f47.bundle	Pistol GRAY	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolgray_f557a0af3e502a12a7d9ee8e8e29c90b.bundle	Pistol GRAY	_BaseColorMap	-786733874406801729	Pistol GRAY	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolgray_f557a0af3e502a12a7d9ee8e8e29c90b.bundle	Pistol GRAY	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolgray_f557a0af3e502a12a7d9ee8e8e29c90b.bundle	Pistol GRAY	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolm811_168ec04fc1ab28c9b1f4f3fd95a38b59.bundle	Pistol M81	_BaseColorMap	8958085831175102778	Pistol M81	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolm811_168ec04fc1ab28c9b1f4f3fd95a38b59.bundle	Pistol M81	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolm811_168ec04fc1ab28c9b1f4f3fd95a38b59.bundle	Pistol M81	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolm81_90b5e1144e41df13305c451c768184a5.bundle	Pistol M81	_BaseColorMap	4053116818590651274	Pistol M81	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolm81_90b5e1144e41df13305c451c768184a5.bundle	Pistol M81	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolm81_90b5e1144e41df13305c451c768184a5.bundle	Pistol M81	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolmcb1_2d2532d2abd5822914e8d3becec7a0e3.bundle	Pistol MCB	_BaseColorMap	-3950040089572794665	Pistol MCB	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolmcb1_2d2532d2abd5822914e8d3becec7a0e3.bundle	Pistol MCB	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolmcb1_2d2532d2abd5822914e8d3becec7a0e3.bundle	Pistol MCB	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolmcb_1e3c215961d98ec475a2fc11481230b1.bundle	Pistol MCB	_BaseColorMap	8946095942585197857	Pistol MCB	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolmcb_1e3c215961d98ec475a2fc11481230b1.bundle	Pistol MCB	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolmcb_1e3c215961d98ec475a2fc11481230b1.bundle	Pistol MCB	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolod_c30fdb4209076b3f42aec22f989a5404.bundle	Pistol OD	_BaseColorMap	4099949888971057676	Pistol OD	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolod_c30fdb4209076b3f42aec22f989a5404.bundle	Pistol OD	_MaskMap	5421353722364494274	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolod_c30fdb4209076b3f42aec22f989a5404.bundle	Pistol OD	_NormalMap	6065754672965947052	Pouch_PistolDouble_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolodg_b15e06af20735eb9e9906a9e045df02a.bundle	Pistol ODG	_BaseColorMap	4765562830007346701	Pistol ODG	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolodg_b15e06af20735eb9e9906a9e045df02a.bundle	Pistol ODG	_MaskMap	5010406161085349051	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pistolodg_b15e06af20735eb9e9906a9e045df02a.bundle	Pistol ODG	_NormalMap	-764445695549443542	Pouch_Agilite_Pistol_Pincer_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor11_1842710fd5cb0b8de9df461b75126e3c.bundle	Pouch AOR1	_BaseColorMap	-4425206832809938423	gunfighter_MI_Pouch_RTG_Dump_RollUp_OCP_BaseMap 5	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor11_1842710fd5cb0b8de9df461b75126e3c.bundle	Pouch AOR1	_MaskMap	8835526021057613760	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor11_1842710fd5cb0b8de9df461b75126e3c.bundle	Pouch AOR1	_NormalMap	2876318536996258008	Pouch_RTG_Dump_RollUp_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor1_e939b545906112f05c427f421ee1b6db.bundle	Pouch AOR1	_BaseColorMap	-4013555081982473037	Pouch AOR1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor1_e939b545906112f05c427f421ee1b6db.bundle	Pouch AOR1	_MaskMap	8160763708935867312	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor1_e939b545906112f05c427f421ee1b6db.bundle	Pouch AOR1	_NormalMap	-8603044506354695726	Pouch_SNSP_M4_Triple_RAP_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor21_3f2bf13883263fd58886ad5fa01f10ba.bundle	Pouch AOR2	_BaseColorMap	-6313829317035941665	Pouch AOR2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor21_3f2bf13883263fd58886ad5fa01f10ba.bundle	Pouch AOR2	_MaskMap	8160763708935867312	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor21_3f2bf13883263fd58886ad5fa01f10ba.bundle	Pouch AOR2	_NormalMap	-8603044506354695726	Pouch_SNSP_M4_Triple_RAP_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor2_9ccd8909b36e177f51d4a41e988046bb.bundle	Pouch AOR2	_BaseColorMap	190923519057215482	gunfighter_MI_Pouch_RTG_Dump_RollUp_OCP_BaseMap 1	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor2_9ccd8909b36e177f51d4a41e988046bb.bundle	Pouch AOR2	_MaskMap	8835526021057613760	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchaor2_9ccd8909b36e177f51d4a41e988046bb.bundle	Pouch AOR2	_NormalMap	2876318536996258008	Pouch_RTG_Dump_RollUp_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchblk1_4bbdbb9844c227d32967ddef1afde929.bundle	Pouch BLK	_BaseColorMap	7856891468230982531	gunfighter_MI_Pouch_RTG_Dump_RollUp_OCP_BaseMap 2	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchblk1_4bbdbb9844c227d32967ddef1afde929.bundle	Pouch BLK	_MaskMap	8835526021057613760	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchblk1_4bbdbb9844c227d32967ddef1afde929.bundle	Pouch BLK	_NormalMap	2876318536996258008	Pouch_RTG_Dump_RollUp_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchblk_8a39dcfe885c6f2c0096082212e21623.bundle	Pouch BLK	_BaseColorMap	-7205739630348735255	Pouch BLK	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchblk_8a39dcfe885c6f2c0096082212e21623.bundle	Pouch BLK	_MaskMap	8160763708935867312	MaskMap	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchblk_8a39dcfe885c6f2c0096082212e21623.bundle	Pouch BLK	_NormalMap	-8603044506354695726	Pouch_SNSP_M4_Triple_RAP_OCP_DirectX_Normal	1.0	1.0	0.0	0.0
charactermodmaterials_assets_pouchgray1_67a4ac246b9bbe0d6be98dc844f212a7.bundle	Pouch GRAY	_BaseColorMap	2007582673078994818	Pouch GRAY	1.0	1.0	0.0	0.0
